Experiment,Period,Player ID,Demand,Wholesale p.,Buyback p.,Player ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Mfg_Profit,Realized_Retailer_Profit,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected Sales,Expected_Leftovers,Expected Retailer Profit,Expected Mfg Profit,Expected Mfg. Profit Share,Predicted Sales,Predicted Leftovers,Predicted Retailer Profit,Predicted Mfg Profit,Realized Retailer Profit,Predicted Mfg. Profit Share
2,38,Manufacturer 11,105,10,3,Retailer 11,87,87,0,18,609,174,0.7777777777777778,72.0,15.0,80.34,-8.340000000000003,69.06000000000003,634.02,0.9017750469363371,69.69,2.3100000000000023,123.20999999999998,497.07,174,0.801363900174115
2,39,Manufacturer 11,80,11,5,Retailer 11,89,80,9,0,712,-19,1.0274170274170273,64.0,25.0,81.59,-17.590000000000003,-87.86999999999998,799.95,1.1233990562858105,63.09,0.9099999999999966,57.630000000000024,507.45000000000005,-19,0.898014440433213
2,40,Manufacturer 11,75,11,7,Retailer 11,95,75,20,0,760,-145,1.2357723577235773,70.0,25.0,85.1,-15.099999999999994,-129.50000000000003,865.6999999999999,1.1759032871502308,68.1,1.9000000000000057,60.49999999999997,546.6999999999999,-145,0.9003623188405797
2,1,Manufacturer 12,122,7,2,Retailer 12,110,110,0,12,440,550,0.4444444444444444,100.0,10.0,92.3,7.700000000000003,352.9999999999999,424.6,0.5460390946502058,87.75,12.25,377.5,375.5,550,0.49867197875166
2,2,Manufacturer 12,144,6,2,Retailer 12,125,125,0,19,375,750,0.3333333333333333,110.0,15.0,97.25,12.75,442.5,349.5,0.4412878787878788,92.3,17.700000000000003,482.9999999999999,294.6,750,0.3788580246913581
2,3,Manufacturer 12,57,8,3,Retailer 12,130,57,73,0,650,-356,2.2108843537414966,94.0,36.0,98.4,-4.400000000000006,127.60000000000016,663.2,0.8386444107233181,84.54,9.459999999999994,290.86,441.62,-356,0.6029106596767148
2,4,Manufacturer 12,149,10,4,Retailer 12,130,130,0,19,910,260,0.7777777777777778,75.0,55.0,98.4,-23.400000000000006,-212.79999999999984,1003.6,1.2690945877592308,72.0,3.0,126.0,513.0,260,0.8028169014084507
2,5,Manufacturer 12,135,8,1,Retailer 12,90,90,0,45,450,360,0.5555555555555556,86.0,4.0,82.2,3.799999999999997,270.2000000000001,446.2,0.6228364042434393,79.7,6.299999999999997,274.7000000000001,423.7,360,0.606672394043528
2,6,Manufacturer 12,94,7,0,Retailer 12,120,94,26,0,480,288,0.625,92.0,28.0,95.85,-3.8499999999999943,310.1999999999998,480.0,0.607441154138193,83.39,8.61,356.68000000000006,368.0,288,0.5078103438759176
2,7,Manufacturer 12,143,10,2,Retailer 12,90,90,0,53,630,180,0.7777777777777778,70.0,20.0,82.2,-12.200000000000003,62.000000000000085,654.4,0.9134561697375766,68.1,1.9000000000000057,120.99999999999994,486.2,180,0.8007246376811595
2,8,Manufacturer 12,66,10,5,Retailer 12,90,66,24,0,630,-108,1.206896551724138,79.0,11.0,82.2,-3.200000000000003,70.40000000000008,646.0,0.9017308766052483,74.94,4.060000000000002,129.57999999999998,532.7,-108,0.804342574137827
2,9,Manufacturer 12,123,9,2,Retailer 12,130,123,7,0,780,306,0.7182320441988951,80.0,50.0,98.4,-18.400000000000006,-25.99999999999983,816.8,1.0328780981284773,75.65,4.349999999999994,196.50000000000006,471.3,306,0.7057502246181491
2,10,Manufacturer 12,73,9,3,Retailer 12,110,73,37,0,660,-114,1.2087912087912087,83.0,27.0,92.3,-9.299999999999997,89.69999999999992,687.9,0.8846450617283952,77.72,5.280000000000001,201.48,482.15999999999997,-114,0.7052834825346673
2,11,Manufacturer 12,142,10,4,Retailer 12,120,120,0,22,840,240,0.7777777777777778,75.0,45.0,95.85,-20.849999999999994,-133.20000000000016,923.4,1.1685649202733488,72.0,3.0,126.0,513.0,240,0.8028169014084507
2,12,Manufacturer 12,132,9,3,Retailer 12,115,115,0,17,690,345,0.6666666666666666,83.0,32.0,94.2,-11.200000000000003,61.80000000000008,723.6,0.9213139801375094,77.72,5.280000000000001,201.48,482.15999999999997,345,0.7052834825346673
2,13,Manufacturer 12,62,8,0,Retailer 12,100,62,38,0,500,-56,1.1261261261261262,83.0,17.0,87.75,-4.75,253.0,500.0,0.6640106241699867,77.72,5.280000000000001,268.64,415.0,-56,0.6070446433795565
2,14,Manufacturer 12,136,10,6,Retailer 12,130,130,0,6,910,260,0.7777777777777778,83.0,47.0,98.4,-15.400000000000006,-211.59999999999985,1002.4000000000001,1.2675771370763782,77.72,5.280000000000001,134.32,549.3199999999999,260,0.8035223216897783
2,15,Manufacturer 12,146,9,4,Retailer 12,110,110,0,36,660,330,0.6666666666666666,88.0,22.0,92.3,-4.299999999999997,100.39999999999992,677.2,0.8708847736625516,80.97,7.030000000000001,207.76,499.88,330,0.7064043864111695
2,16,Manufacturer 12,95,7,0,Retailer 12,130,95,35,0,520,230,0.6933333333333334,92.0,38.0,98.4,-6.400000000000006,270.8000000000002,520.0,0.6575619625695497,83.39,8.61,356.68000000000006,368.0,230,0.5078103438759176
2,17,Manufacturer 12,139,10,7,Retailer 12,110,110,0,29,770,220,0.7777777777777778,90.0,20.0,92.3,-2.299999999999997,-8.500000000000071,786.1,1.0109310699588478,82.2,7.799999999999997,141.00000000000006,575.4,220,0.803182579564489
2,18,Manufacturer 12,102,8,1,Retailer 12,100,100,0,2,500,400,0.5555555555555556,86.0,14.0,87.75,-1.75,251.25,501.75,0.6663346613545816,79.7,6.299999999999997,274.7000000000001,423.7,400,0.606672394043528
2,19,Manufacturer 12,83,8,3,Retailer 12,120,83,37,0,600,36,0.9433962264150944,94.0,26.0,95.85,-1.8499999999999943,184.64999999999984,605.55,0.766324981017464,84.54,9.459999999999994,290.86,441.62,36,0.6029106596767148
2,20,Manufacturer 12,142,11,7,Retailer 12,80,80,0,62,640,80,0.8888888888888888,70.0,10.0,75.65,-5.650000000000006,-11.749999999999972,679.5500000000001,1.0175950883498053,68.1,1.9000000000000057,60.49999999999997,546.6999999999999,80,0.9003623188405797
2,21,Manufacturer 12,80,8,0,Retailer 12,110,80,30,0,550,80,0.873015873015873,83.0,27.0,92.3,-9.299999999999997,227.5999999999999,550.0,0.7073045267489713,77.72,5.280000000000001,268.64,415.0,80,0.6070446433795565
2,22,Manufacturer 12,101,10,4,Retailer 12,120,101,19,0,840,12,0.9859154929577465,75.0,45.0,95.85,-20.849999999999994,-133.20000000000016,923.4,1.1685649202733488,72.0,3.0,126.0,513.0,12,0.8028169014084507
2,23,Manufacturer 12,113,10,3,Retailer 12,135,113,22,0,945,6,0.9936908517350158,72.0,63.0,99.3,-27.299999999999997,-240.30000000000007,1026.9,1.305491990846682,69.69,2.3100000000000023,123.20999999999998,497.07,6,0.801363900174115
2,24,Manufacturer 12,104,9,1,Retailer 12,140,104,36,0,840,-12,1.0144927536231885,77.0,63.0,99.95,-22.950000000000003,-83.54999999999991,862.95,1.107197844495766,73.49,3.510000000000005,192.38999999999987,458.49,-12,0.7044155604719765
2,25,Manufacturer 12,51,9,1,Retailer 12,115,51,64,0,690,-423,2.5842696629213484,77.0,38.0,94.2,-17.200000000000003,78.20000000000009,707.2,0.9004329004329004,73.49,3.510000000000005,192.38999999999987,458.49,-423,0.7044155604719765
2,26,Manufacturer 12,76,10,5,Retailer 12,130,76,54,0,910,-388,1.7432950191570882,79.0,51.0,98.4,-19.400000000000006,-216.19999999999985,1007.0,1.273394031360647,74.94,4.060000000000002,129.57999999999998,532.7,-388,0.804342574137827
2,27,Manufacturer 12,73,9,1,Retailer 12,130,73,57,0,780,-294,1.6049382716049383,77.0,53.0,98.4,-21.400000000000006,-10.599999999999824,801.4,1.013404147698533,73.49,3.510000000000005,192.38999999999987,458.49,-294,0.7044155604719765
2,28,Manufacturer 12,83,10,4,Retailer 12,0,0,0,83,0,0,,75.0,-75.0,0.0,75.0,300.0,-300.0,-inf,72.0,3.0,126.0,513.0,0,0.8028169014084507
2,29,Manufacturer 12,147,9,2,Retailer 12,100,100,0,47,600,300,0.6666666666666666,80.0,20.0,87.75,-7.75,137.5,615.5,0.8173970783532537,75.65,4.349999999999994,196.50000000000006,471.3,300,0.7057502246181491
2,30,Manufacturer 12,115,8,0,Retailer 12,110,110,0,5,550,440,0.5555555555555556,83.0,27.0,92.3,-9.299999999999997,227.5999999999999,550.0,0.7073045267489713,77.72,5.280000000000001,268.64,415.0,440,0.6070446433795565
2,31,Manufacturer 12,139,9,1,Retailer 12,90,90,0,49,540,270,0.6666666666666666,77.0,13.0,82.2,-5.200000000000003,171.2000000000001,545.2,0.7610273590173088,73.49,3.510000000000005,192.38999999999987,458.49,270,0.7044155604719765
2,32,Manufacturer 12,59,10,3,Retailer 12,61,59,2,0,427,98,0.8133333333333334,72.0,-11.0,60.45,11.549999999999997,150.05000000000007,392.35,0.7233591445427728,69.69,2.3100000000000023,123.20999999999998,497.07,98,0.801363900174115
2,33,Manufacturer 12,122,10,3,Retailer 12,71,71,0,51,497,142,0.7777777777777778,72.0,-1.0,68.9,3.0999999999999943,126.10000000000005,487.70000000000005,0.7945584881068752,69.69,2.3100000000000023,123.20999999999998,497.07,142,0.801363900174115
2,34,Manufacturer 12,92,10,2,Retailer 12,51,51,0,41,357,102,0.7777777777777778,70.0,-19.0,51.0,19.0,140.0,319.0,0.6949891067538126,68.1,1.9000000000000057,120.99999999999994,486.2,102,0.8007246376811595
2,35,Manufacturer 12,93,9,3,Retailer 12,120,93,27,0,720,36,0.9523809523809523,83.0,37.0,95.85,-12.849999999999994,31.649999999999835,758.55,0.959946848899013,77.72,5.280000000000001,201.48,482.15999999999997,36,0.7052834825346673
2,36,Manufacturer 12,136,11,6,Retailer 12,51,51,0,85,408,51,0.8888888888888888,67.0,-16.0,51.0,16.0,147.0,312.0,0.6797385620915033,65.64,1.3599999999999994,58.84000000000006,527.84,51,0.8997068248448898
2,37,Manufacturer 12,116,10,0,Retailer 12,110,110,0,6,770,220,0.7777777777777778,67.0,43.0,92.3,-25.299999999999997,7.599999999999909,770.0,0.9902263374485598,65.64,1.3599999999999994,117.68000000000006,469.0,220,0.7994136496897797
2,38,Manufacturer 12,105,10,2,Retailer 12,75,75,0,30,525,150,0.7777777777777778,70.0,5.0,72.0,-2.0,110.0,529.0,0.8278560250391236,68.1,1.9000000000000057,120.99999999999994,486.2,150,0.8007246376811595
2,39,Manufacturer 12,80,9,1,Retailer 12,78,78,0,2,468,234,0.6666666666666666,77.0,1.0,74.22,2.780000000000001,191.42,465.22,0.7084856237816765,73.49,3.510000000000005,192.38999999999987,458.49,234,0.7044155604719765
2,40,Manufacturer 12,75,10,0,Retailer 12,100,75,25,0,700,-100,1.1666666666666667,67.0,33.0,87.75,-20.75,53.0,700.0,0.9296148738379814,65.64,1.3599999999999994,117.68000000000006,469.0,-100,0.7994136496897797
2,1,Manufacturer 13,122,12,4,Retailer 13,0,0,0,122,0,0,,50.0,-50.0,0.0,50.0,200.0,-200.0,-inf,50.0,0.0,0.0,450.0,0,1.0
2,2,Manufacturer 13,144,6,3,Retailer 13,100,100,0,44,300,600,0.3333333333333333,117.0,-17.0,87.75,29.25,540.75,212.25,0.2818725099601594,94.89,22.11,503.01000000000005,284.67,600,0.36140310786106034
2,3,Manufacturer 13,57,12,5,Retailer 13,0,0,0,57,0,0,,50.0,-50.0,0.0,50.0,250.0,-250.0,-inf,50.0,0.0,0.0,450.0,0,1.0
2,4,Manufacturer 13,149,7,3,Retailer 13,110,110,0,39,440,550,0.4444444444444444,106.0,4.0,92.3,13.700000000000003,378.69999999999993,398.9,0.5129886831275721,90.6,15.400000000000006,391.39999999999986,377.79999999999995,550,0.49115964638585546
2,5,Manufacturer 13,135,8,4,Retailer 13,75,75,0,60,375,300,0.5555555555555556,100.0,-25.0,72.0,28.0,376.0,263.0,0.41158059467918623,87.75,12.25,302.0,451.0,300,0.598937583001328
2,6,Manufacturer 13,94,12,10,Retailer 13,0,0,0,94,0,0,,50.0,-50.0,0.0,50.0,500.0,-500.0,-inf,50.0,0.0,0.0,450.0,0,1.0
2,7,Manufacturer 13,143,5,3,Retailer 13,130,130,0,13,260,910,0.2222222222222222,128.0,2.0,98.4,29.599999999999994,619.6000000000001,171.20000000000002,0.21648963075366714,97.97,30.03,625.7299999999999,165.91,910,0.20957758577131022
2,8,Manufacturer 13,66,9,6,Retailer 13,94,66,28,0,564,-54,1.1058823529411765,100.0,-6.0,84.54,15.459999999999994,261.24,471.24,0.643348623853211,87.75,12.25,226.5,526.5,-54,0.6992031872509961
2,9,Manufacturer 13,123,8,5,Retailer 13,95,95,0,28,475,380,0.5555555555555556,107.0,-12.0,85.1,21.900000000000006,370.69999999999993,365.5,0.49646835099157843,91.04,15.959999999999994,316.28,455.20000000000005,380,0.5900347384248458
2,10,Manufacturer 13,73,12,11,Retailer 13,0,0,0,73,0,0,,50.0,-50.0,0.0,50.0,550.0,-550.0,-inf,50.0,0.0,0.0,450.0,0,1.0
2,11,Manufacturer 13,142,5,3,Retailer 13,100,100,0,42,200,700,0.2222222222222222,128.0,-28.0,87.75,40.25,673.75,79.25,0.1052456839309429,97.97,30.03,625.7299999999999,165.91,700,0.20957758577131022
2,12,Manufacturer 13,132,6,6,Retailer 13,150,132,18,0,450,684,0.3968253968253968,150.0,0.0,100.5,49.5,603.0,153.0,0.20238095238095238,100.5,49.5,603.0,153.0,684,0.20238095238095238
2,13,Manufacturer 13,62,7,4,Retailer 13,100,62,38,0,400,44,0.9009009009009009,112.0,-12.0,87.75,24.25,450.0,303.0,0.40239043824701193,93.09,18.909999999999997,408.7199999999999,372.36,44,0.4767245352588724
2,14,Manufacturer 13,136,7,5,Retailer 13,105,105,0,31,420,525,0.4444444444444444,121.0,-16.0,90.15,30.849999999999994,501.0500000000002,265.75,0.3465701617110067,96.15,24.849999999999994,431.0500000000002,359.75,525,0.4549190692969144
2,15,Manufacturer 13,146,9,5,Retailer 13,51,51,0,95,306,153,0.6666666666666666,93.0,-42.0,51.0,42.0,363.0,96.0,0.20915032679738563,83.97,9.030000000000001,215.79,512.85,153,0.7038455204216074
2,16,Manufacturer 13,95,7,5,Retailer 13,105,95,10,0,420,405,0.509090909090909,121.0,-16.0,90.15,30.849999999999994,501.0500000000002,265.75,0.3465701617110067,96.15,24.849999999999994,431.0500000000002,359.75,405,0.4549190692969144
2,17,Manufacturer 13,139,6,3,Retailer 13,130,130,0,9,390,780,0.3333333333333333,117.0,13.0,98.4,18.599999999999994,456.60000000000014,334.20000000000005,0.4226100151745068,94.89,22.11,503.01000000000005,284.67,780,0.36140310786106034
2,18,Manufacturer 13,102,7,4,Retailer 13,105,102,3,0,420,489,0.46204620462046203,112.0,-7.0,90.15,21.849999999999994,434.20000000000016,332.6,0.43375065206051117,93.09,18.909999999999997,408.7199999999999,372.36,489,0.4767245352588724
2,19,Manufacturer 13,83,9,5,Retailer 13,51,51,0,32,306,153,0.6666666666666666,93.0,-42.0,51.0,42.0,363.0,96.0,0.20915032679738563,83.97,9.030000000000001,215.79,512.85,153,0.7038455204216074
2,20,Manufacturer 13,142,8,4,Retailer 13,96,96,0,46,480,384,0.5555555555555556,100.0,-4.0,85.65,14.349999999999994,317.20000000000016,422.6,0.5712354690456879,87.75,12.25,302.0,451.0,384,0.598937583001328
2,21,Manufacturer 13,80,8,4,Retailer 13,90,80,10,0,450,240,0.6521739130434783,100.0,-10.0,82.2,17.799999999999997,337.6000000000001,378.8,0.5287548855388051,87.75,12.25,302.0,451.0,240,0.598937583001328
2,22,Manufacturer 13,101,12,9,Retailer 13,0,0,0,101,0,0,,50.0,-50.0,0.0,50.0,450.0,-450.0,-inf,50.0,0.0,0.0,450.0,0,1.0
2,23,Manufacturer 13,113,12,12,Retailer 13,0,0,0,113,0,0,,,,0.0,,,,,100.5,,,,0,
2,24,Manufacturer 13,104,7,3,Retailer 13,105,104,1,0,420,513,0.45016077170418006,106.0,-1.0,90.15,15.849999999999994,394.35000000000014,372.45000000000005,0.4857198748043818,90.6,15.400000000000006,391.39999999999986,377.79999999999995,513,0.49115964638585546
2,25,Manufacturer 13,51,8,3,Retailer 13,51,51,0,0,255,204,0.5555555555555556,94.0,-43.0,51.0,43.0,333.0,126.0,0.27450980392156865,84.54,9.459999999999994,290.86,441.62,204,0.6029106596767148
2,26,Manufacturer 13,76,10,9,Retailer 13,51,51,0,25,357,102,0.7777777777777778,117.0,-66.0,51.0,66.0,696.0,-237.0,-0.5163398692810458,94.89,22.11,167.67000000000007,620.01,102,0.7871343692870201
2,27,Manufacturer 13,73,10,6,Retailer 13,51,51,0,22,357,102,0.7777777777777778,83.0,-32.0,51.0,32.0,294.0,165.0,0.35947712418300654,77.72,5.280000000000001,134.32,549.3199999999999,102,0.8035223216897783
2,28,Manufacturer 13,83,9,3,Retailer 13,0,0,0,83,0,0,,83.0,-83.0,0.0,83.0,249.0,-249.0,-inf,77.72,5.280000000000001,201.48,482.15999999999997,0,0.7052834825346673
2,29,Manufacturer 13,147,9,4,Retailer 13,0,0,0,147,0,0,,88.0,-88.0,0.0,88.0,352.0,-352.0,-inf,80.97,7.030000000000001,207.76,499.88,0,0.7064043864111695
2,30,Manufacturer 13,115,4,3,Retailer 13,125,115,10,0,125,880,0.12437810945273632,139.0,-14.0,97.25,41.75,792.25,-0.25,-0.0003156565656565657,99.84,39.16,759.56,21.52000000000001,880,0.027551595227121438
2,31,Manufacturer 13,139,12,10,Retailer 13,0,0,0,139,0,0,,50.0,-50.0,0.0,50.0,500.0,-500.0,-inf,50.0,0.0,0.0,450.0,0,1.0
2,32,Manufacturer 13,59,8,5,Retailer 13,95,59,36,0,475,-52,1.1229314420803782,107.0,-12.0,85.1,21.900000000000006,370.69999999999993,365.5,0.49646835099157843,91.04,15.959999999999994,316.28,455.20000000000005,-52,0.5900347384248458
2,33,Manufacturer 13,122,8,5,Retailer 13,51,51,0,71,255,204,0.5555555555555556,107.0,-56.0,51.0,56.0,484.0,-25.0,-0.054466230936819175,91.04,15.959999999999994,316.28,455.20000000000005,204,0.5900347384248458
2,34,Manufacturer 13,92,8,5,Retailer 13,51,51,0,41,255,204,0.5555555555555556,107.0,-56.0,51.0,56.0,484.0,-25.0,-0.054466230936819175,91.04,15.959999999999994,316.28,455.20000000000005,204,0.5900347384248458
2,35,Manufacturer 13,93,7,7,Retailer 13,150,93,57,0,600,66,0.9009009009009009,150.0,0.0,100.5,49.5,502.5,253.5,0.3353174603174603,100.5,49.5,502.5,253.5,66,0.3353174603174603
2,36,Manufacturer 13,136,6,8,Retailer 13,150,136,14,0,450,732,0.38071065989847713,200.0,-50.0,100.5,99.5,1102.0,-346.0,-0.4576719576719577,100.5,99.5,802.0,-196.0,732,-0.3234323432343234
2,37,Manufacturer 13,116,8,5,Retailer 13,51,51,0,65,255,204,0.5555555555555556,107.0,-56.0,51.0,56.0,484.0,-25.0,-0.054466230936819175,91.04,15.959999999999994,316.28,455.20000000000005,204,0.5900347384248458
2,38,Manufacturer 13,105,6,3,Retailer 13,110,105,5,0,330,600,0.3548387096774194,117.0,-7.0,92.3,24.700000000000003,521.6999999999999,255.89999999999998,0.3290895061728395,94.89,22.11,503.01000000000005,284.67,600,0.36140310786106034
2,39,Manufacturer 13,80,5,3,Retailer 13,130,80,50,0,260,310,0.45614035087719296,128.0,2.0,98.4,29.599999999999994,619.6000000000001,171.20000000000002,0.21648963075366714,97.97,30.03,625.7299999999999,165.91,310,0.20957758577131022
2,40,Manufacturer 13,75,8,3,Retailer 13,90,75,15,0,450,180,0.7142857142857143,94.0,-4.0,82.2,11.799999999999997,301.80000000000007,414.6,0.5787269681742043,84.54,9.459999999999994,290.86,441.62,180,0.6029106596767148
2,1,Manufacturer 14,122,8,3,Retailer 14,100,100,0,22,500,400,0.5555555555555556,94.0,6.0,87.75,6.25,271.75,481.25,0.6391102257636122,84.54,9.459999999999994,290.86,441.62,400,0.6029106596767148
2,2,Manufacturer 14,144,9,3,Retailer 14,80,80,0,64,480,240,0.6666666666666666,83.0,-3.0,75.65,7.349999999999994,209.85000000000005,457.95000000000005,0.685759209344115,77.72,5.280000000000001,201.48,482.15999999999997,240,0.7052834825346673
2,3,Manufacturer 14,57,7,2,Retailer 14,120,57,63,0,480,-156,1.4814814814814814,100.0,20.0,95.85,4.150000000000006,318.49999999999983,471.7,0.5969374841812201,87.75,12.25,377.5,375.5,-156,0.49867197875166
2,4,Manufacturer 14,149,8,3,Retailer 14,93,93,0,56,465,372,0.5555555555555556,94.0,-1.0,83.97,10.030000000000001,293.73,434.90999999999997,0.596879117259552,84.54,9.459999999999994,290.86,441.62,372,0.6029106596767148
2,5,Manufacturer 14,135,8,2,Retailer 14,85,85,0,50,425,340,0.5555555555555556,90.0,-5.0,79.05,10.950000000000003,290.4999999999999,403.1,0.581170703575548,82.2,7.799999999999997,282.0000000000001,434.4,340,0.6063651591289781
2,6,Manufacturer 14,94,9,3,Retailer 14,80,80,0,14,480,240,0.6666666666666666,83.0,-3.0,75.65,7.349999999999994,209.85000000000005,457.95000000000005,0.685759209344115,77.72,5.280000000000001,201.48,482.15999999999997,240,0.7052834825346673
2,7,Manufacturer 14,143,10,3,Retailer 14,65,65,0,78,455,130,0.7777777777777778,72.0,-7.0,63.95,8.049999999999997,141.55000000000007,430.85,0.752707896575821,69.69,2.3100000000000023,123.20999999999998,497.07,130,0.801363900174115
2,8,Manufacturer 14,66,8,2,Retailer 14,100,66,34,0,500,-8,1.016260162601626,90.0,10.0,87.75,2.25,257.5,495.5,0.6580345285524568,82.2,7.799999999999997,282.0000000000001,434.4,-8,0.6063651591289781
2,9,Manufacturer 14,123,9,4,Retailer 14,90,90,0,33,540,270,0.6666666666666666,88.0,2.0,82.2,5.799999999999997,199.60000000000008,516.8,0.7213847012841986,80.97,7.030000000000001,207.76,499.88,270,0.7064043864111695
2,10,Manufacturer 14,73,10,3,Retailer 14,65,65,0,8,455,130,0.7777777777777778,72.0,-7.0,63.95,8.049999999999997,141.55000000000007,430.85,0.752707896575821,69.69,2.3100000000000023,123.20999999999998,497.07,130,0.801363900174115
2,11,Manufacturer 14,142,12,5,Retailer 14,0,0,0,142,0,0,,50.0,-50.0,0.0,50.0,250.0,-250.0,-inf,50.0,0.0,0.0,450.0,0,1.0
2,12,Manufacturer 14,132,12,5,Retailer 14,0,0,0,132,0,0,,50.0,-50.0,0.0,50.0,250.0,-250.0,-inf,50.0,0.0,0.0,450.0,0,1.0
2,13,Manufacturer 14,62,11,5,Retailer 14,57,57,0,5,456,57,0.8888888888888888,64.0,-7.0,56.79,7.210000000000001,90.53000000000003,419.95,0.8226571070365146,63.09,0.9099999999999966,57.630000000000024,507.45000000000005,57,0.898014440433213
2,14,Manufacturer 14,136,8,3,Retailer 14,105,105,0,31,525,420,0.5555555555555556,94.0,11.0,90.15,3.8499999999999943,253.35000000000016,513.45,0.669600938967136,84.54,9.459999999999994,290.86,441.62,420,0.6029106596767148
2,15,Manufacturer 14,146,9,3,Retailer 14,80,80,0,66,480,240,0.6666666666666666,83.0,-3.0,75.65,7.349999999999994,209.85000000000005,457.95000000000005,0.685759209344115,77.72,5.280000000000001,201.48,482.15999999999997,240,0.7052834825346673
2,16,Manufacturer 14,95,8,3,Retailer 14,100,95,5,0,500,340,0.5952380952380952,94.0,6.0,87.75,6.25,271.75,481.25,0.6391102257636122,84.54,9.459999999999994,290.86,441.62,340,0.6029106596767148
2,17,Manufacturer 14,139,11,5,Retailer 14,60,60,0,79,480,60,0.8888888888888888,64.0,-4.0,59.55,4.450000000000003,76.84999999999992,457.75,0.8562476618032175,63.09,0.9099999999999966,57.630000000000024,507.45000000000005,60,0.898014440433213
2,18,Manufacturer 14,102,10,2,Retailer 14,70,70,0,32,490,140,0.7777777777777778,70.0,0.0,68.1,1.9000000000000057,120.99999999999994,486.2,0.8007246376811595,68.1,1.9000000000000057,120.99999999999994,486.2,140,0.8007246376811595
2,19,Manufacturer 14,83,9,4,Retailer 14,90,83,7,0,540,186,0.743801652892562,88.0,2.0,82.2,5.799999999999997,199.60000000000008,516.8,0.7213847012841986,80.97,7.030000000000001,207.76,499.88,186,0.7064043864111695
2,20,Manufacturer 14,142,11,5,Retailer 14,70,70,0,72,560,70,0.8888888888888888,64.0,6.0,68.1,-4.099999999999994,26.69999999999996,580.5,0.9560276679841898,63.09,0.9099999999999966,57.630000000000024,507.45000000000005,70,0.898014440433213
2,21,Manufacturer 14,80,11,5,Retailer 14,60,60,0,20,480,60,0.8888888888888888,64.0,-4.0,59.55,4.450000000000003,76.84999999999992,457.75,0.8562476618032175,63.09,0.9099999999999966,57.630000000000024,507.45000000000005,60,0.898014440433213
2,22,Manufacturer 14,101,8,3,Retailer 14,120,101,19,0,600,252,0.704225352112676,94.0,26.0,95.85,-1.8499999999999943,184.64999999999984,605.55,0.766324981017464,84.54,9.459999999999994,290.86,441.62,252,0.6029106596767148
2,23,Manufacturer 14,113,11,6,Retailer 14,65,65,0,48,520,65,0.8888888888888888,67.0,-2.0,63.95,3.049999999999997,70.70000000000007,501.70000000000005,0.8764849755415792,65.64,1.3599999999999994,58.84000000000006,527.84,65,0.8997068248448898
2,24,Manufacturer 14,104,11,5,Retailer 14,52,52,0,52,416,52,0.8888888888888888,64.0,-12.0,51.99,12.009999999999998,111.92999999999998,355.95,0.7607719928186715,63.09,0.9099999999999966,57.630000000000024,507.45000000000005,52,0.898014440433213
2,25,Manufacturer 14,51,10,4,Retailer 14,70,51,19,0,490,-88,1.2189054726368158,75.0,-5.0,68.1,6.900000000000006,144.79999999999995,462.4,0.7615283267457181,72.0,3.0,126.0,513.0,-88,0.8028169014084507
2,26,Manufacturer 14,76,10,4,Retailer 14,68,68,0,8,476,136,0.7777777777777778,75.0,-7.0,66.47,8.530000000000001,151.76,441.88,0.7443568492689172,72.0,3.0,126.0,513.0,136,0.8028169014084507
2,27,Manufacturer 14,73,11,5,Retailer 14,0,0,0,73,0,0,,64.0,-64.0,0.0,64.0,320.0,-320.0,-inf,63.09,0.9099999999999966,57.630000000000024,507.45000000000005,0,0.898014440433213
2,28,Manufacturer 14,83,9,4,Retailer 14,100,83,17,0,600,96,0.8620689655172413,88.0,12.0,87.75,0.25,154.0,599.0,0.795484727755644,80.97,7.030000000000001,207.76,499.88,96,0.7064043864111695
2,29,Manufacturer 14,147,10,4,Retailer 14,65,65,0,82,455,130,0.7777777777777778,75.0,-10.0,63.95,11.049999999999997,161.60000000000008,410.8,0.7176799440950383,72.0,3.0,126.0,513.0,130,0.8028169014084507
2,30,Manufacturer 14,115,10,3,Retailer 14,60,60,0,55,420,120,0.7777777777777778,72.0,-12.0,59.55,12.450000000000003,151.94999999999993,382.65,0.7157687991021325,69.69,2.3100000000000023,123.20999999999998,497.07,120,0.801363900174115
2,31,Manufacturer 14,139,11,6,Retailer 14,51,51,0,88,408,51,0.8888888888888888,67.0,-16.0,51.0,16.0,147.0,312.0,0.6797385620915033,65.64,1.3599999999999994,58.84000000000006,527.84,51,0.8997068248448898
2,32,Manufacturer 14,59,11,5,Retailer 14,51,51,0,8,408,51,0.8888888888888888,64.0,-13.0,51.0,13.0,116.0,343.0,0.7472766884531591,63.09,0.9099999999999966,57.630000000000024,507.45000000000005,51,0.898014440433213
2,33,Manufacturer 14,122,11,6,Retailer 14,0,0,0,122,0,0,,67.0,-67.0,0.0,67.0,402.0,-402.0,-inf,65.64,1.3599999999999994,58.84000000000006,527.84,0,0.8997068248448898
2,34,Manufacturer 14,92,8,3,Retailer 14,110,92,18,0,550,224,0.710594315245478,94.0,16.0,92.3,1.7000000000000028,232.69999999999993,544.9,0.7007458847736626,84.54,9.459999999999994,290.86,441.62,224,0.6029106596767148
